Algorithm,Data Count,Thread Count,Execution Time (s)
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4518137450
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4368718120
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4370373190
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4375922250
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4422042610
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4450902470
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4351726230
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4496764500
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4354814340
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4415754090
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4417626250
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4375900170
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4406736050
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4372714010
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4374794590
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4619250800
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4345407450
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4332806290
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4359353620
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4570465830
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4399409500
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4392958430
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4377072120
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4430926310
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4655039050
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4428701550
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4544504250
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4404726010
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4429170030
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4430609500
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4436823710
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4594313890
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4397421660
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4351010410
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4385976590
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4417835790
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4380427980
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4583962100
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4608065020
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4376116830
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4391840340
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4365753400
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4542806210
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4366834890
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4332879560
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4409935780
Parallel-Odd-Even-Transposition-Sort,20000,2,0.4369260640
Parallel-Odd-Even-Transposition-Sort,20000,4,0.4754420950
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2637362170
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2500310800
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2598098170
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2500946000
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2906934600
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2713256890
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2715111680
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2706673290
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2428027180
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2540976290
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2468277050
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2504606590
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2406409270
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2416063880
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2360862210
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2823842870
Parallel-Odd-Even-Transposition-Sort,20000,4,0.3040204730
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2520526280
Parallel-Odd-Even-Transposition-Sort,20000,4,0.3066183480
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2734980490
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2823090160
Parallel-Odd-Even-Transposition-Sort,20000,4,0.3072365950
Parallel-Odd-Even-Transposition-Sort,20000,4,0.3175805180
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2697644400
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2560502960
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2551881100
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2338652420
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2740040400
Parallel-Odd-Even-Transposition-Sort,20000,4,0.3167511540
Parallel-Odd-Even-Transposition-Sort,20000,4,0.3177564120
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2605958520
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2580139060
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2729357280
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2440162530
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2728139620
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2748581350
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2932718930
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2584622110
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2786595890
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2496204090
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2605983570
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2381131380
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2460521920
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2490134800
Parallel-Odd-Even-Transposition-Sort,20000,4,0.3193647210
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2567134900
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2390951990
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2867015980
Parallel-Odd-Even-Transposition-Sort,20000,4,0.2596981150
Parallel-Odd-Even-Transposition-Sort,20000,8,0.4720495720
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2676051270
Parallel-Odd-Even-Transposition-Sort,20000,8,0.3200079220
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2972192140
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2497370730
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2962901520
Parallel-Odd-Even-Transposition-Sort,20000,8,0.3249831660
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2736591900
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2563650310
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2518696080
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2427514860
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2403431500
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2676453830
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2446906070
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2664459320
Parallel-Odd-Even-Transposition-Sort,20000,8,0.3635761060
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2974412800
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2496062240
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2515761200
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2530583030
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2504010350
Parallel-Odd-Even-Transposition-Sort,20000,8,0.3158233720
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2714725410
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2536657190
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2542306020
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2494754810
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2385234720
Parallel-Odd-Even-Transposition-Sort,20000,8,0.3100455550
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2445998230
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2682968100
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2487893190
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2523673760
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2734116060
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2731101770
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2500878810
Parallel-Odd-Even-Transposition-Sort,20000,8,0.3021879330
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2430859620
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2421925500
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2886567130
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2525917250
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2454770190
Parallel-Odd-Even-Transposition-Sort,20000,8,0.3213658320
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2491701510
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2535630280
Parallel-Odd-Even-Transposition-Sort,20000,8,0.3057223560
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2559512040
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2693402220
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2474462280
Parallel-Odd-Even-Transposition-Sort,20000,8,0.3172170250
Parallel-Odd-Even-Transposition-Sort,20000,8,0.2798692710
Parallel-Odd-Even-Transposition-Sort,20000,16,0.7528033660
Parallel-Odd-Even-Transposition-Sort,20000,16,0.7440112630
Parallel-Odd-Even-Transposition-Sort,20000,16,0.7419831270
Parallel-Odd-Even-Transposition-Sort,20000,16,0.7364198390
Parallel-Odd-Even-Transposition-Sort,20000,16,0.7423099110
Parallel-Odd-Even-Transposition-Sort,20000,16,0.7697080040
Parallel-Odd-Even-Transposition-Sort,20000,16,0.8236820740
Parallel-Odd-Even-Transposition-Sort,20000,16,0.7791129890
Parallel-Odd-Even-Transposition-Sort,20000,16,0.7852205200
Parallel-Odd-Even-Transposition-Sort,20000,16,0.7828787210
Parallel-Odd-Even-Transposition-Sort,20000,16,0.8381013180
Parallel-Odd-Even-Transposition-Sort,20000,16,0.8762849240
Parallel-Odd-Even-Transposition-Sort,20000,16,0.8396721970
Parallel-Odd-Even-Transposition-Sort,20000,16,0.8109565950
Parallel-Odd-Even-Transposition-Sort,20000,16,0.7916705180
Parallel-Odd-Even-Transposition-Sort,20000,16,0.7893953040
Parallel-Odd-Even-Transposition-Sort,20000,16,0.7934945650
Parallel-Odd-Even-Transposition-Sort,20000,16,0.6537816560
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5432089390
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5547202880
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5658411420
Parallel-Odd-Even-Transposition-Sort,20000,16,0.6044740940
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5624750500
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5655816360
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5543617670
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5996879480
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5585679550
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5581179010
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5852000140
Parallel-Odd-Even-Transposition-Sort,20000,16,0.6062707970
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5648186880
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5608227020
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5618747350
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5598540530
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5586326680
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5556383870
Parallel-Odd-Even-Transposition-Sort,20000,16,0.6084388400
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5589236080
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5527450540
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5599882090
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5639329140
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5932352680
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5595526620
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5525148680
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5494569360
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5521610410
Parallel-Odd-Even-Transposition-Sort,20000,16,0.6049416570
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5537887350
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5566535060
Parallel-Odd-Even-Transposition-Sort,20000,16,0.5520781430
Parallel-Odd-Even-Transposition-Sort,40000,1,3.9420002720
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8918391050
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8943646840
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8808391730
Parallel-Odd-Even-Transposition-Sort,40000,1,3.9035493870
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8953286800
Parallel-Odd-Even-Transposition-Sort,40000,1,4.0020795760
Parallel-Odd-Even-Transposition-Sort,40000,1,3.9752646440
Parallel-Odd-Even-Transposition-Sort,40000,1,4.1307737950
Parallel-Odd-Even-Transposition-Sort,40000,1,3.9579810890
Parallel-Odd-Even-Transposition-Sort,40000,1,3.9890324790
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8982557140
Parallel-Odd-Even-Transposition-Sort,40000,1,3.9794613680
Parallel-Odd-Even-Transposition-Sort,40000,1,3.9158094630
Parallel-Odd-Even-Transposition-Sort,40000,1,4.1878679720
Parallel-Odd-Even-Transposition-Sort,40000,1,4.0279232570
Parallel-Odd-Even-Transposition-Sort,40000,1,3.9174482980
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8636568210
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8972025140
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8763534310
Parallel-Odd-Even-Transposition-Sort,40000,1,3.9039333510
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8661912040
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8816362060
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8792418560
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8860404350
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8931534340
Parallel-Odd-Even-Transposition-Sort,40000,1,3.9099504390
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8978976970
Parallel-Odd-Even-Transposition-Sort,40000,1,3.9329408790
Parallel-Odd-Even-Transposition-Sort,40000,1,3.9393166440
Parallel-Odd-Even-Transposition-Sort,40000,1,3.9706900030
Parallel-Odd-Even-Transposition-Sort,40000,1,3.9631474120
Parallel-Odd-Even-Transposition-Sort,40000,1,3.9012891470
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8871302920
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8601225910
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8987618640
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8699630240
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8976930980
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8569536400
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8917865310
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8767922170
Parallel-Odd-Even-Transposition-Sort,40000,1,3.9252093800
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8585622230
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8693384600
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8710381480
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8666901070
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8893485930
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8671951890
Parallel-Odd-Even-Transposition-Sort,40000,1,3.8867605590
Parallel-Odd-Even-Transposition-Sort,40000,1,3.9275595520
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9916320860
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9041599590
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8685925520
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9004016910
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8721442800
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8748565500
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8825075850
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8602137160
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9162052890
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9458274990
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9459011700
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9369474550
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9161127220
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8766096720
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9419139070
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9072985790
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9473456650
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8521246240
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8370467260
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8645955150
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8267710180
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8803827390
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8795209920
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9638096710
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8765731200
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8701476830
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8978854040
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8925448680
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8548196480
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9069423200
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8969600930
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8520591210
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8643123010
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8470292050
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8510927280
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8592567030
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8867968900
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9087461710
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8752102320
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9082717100
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8912414730
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8708404820
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9104502770
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8700625880
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9036424100
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9015222750
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9420900490
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9206096850
Parallel-Odd-Even-Transposition-Sort,40000,2,1.8849628360
Parallel-Odd-Even-Transposition-Sort,40000,2,1.9821406520
Parallel-Odd-Even-Transposition-Sort,40000,4,1.1475966870
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0165174130
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0516670210
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0327160700
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0204682530
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0059605760
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0379443940
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0039373490
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0334059330
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0128061060
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0307046410
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0590445960
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0836583480
Parallel-Odd-Even-Transposition-Sort,40000,4,0.9916534780
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0222791010
Parallel-Odd-Even-Transposition-Sort,40000,4,0.9918217270
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0281746910
Parallel-Odd-Even-Transposition-Sort,40000,4,1.1083228850
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0240063700
Parallel-Odd-Even-Transposition-Sort,40000,4,0.9974705130
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0468852370
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0099086660
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0926706760
Parallel-Odd-Even-Transposition-Sort,40000,4,0.9939916540
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0337072750
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0125582730
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0374135980
Parallel-Odd-Even-Transposition-Sort,40000,4,0.9932467910
Parallel-Odd-Even-Transposition-Sort,40000,4,1.1237376140
Parallel-Odd-Even-Transposition-Sort,40000,4,0.9948086800
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0714468480
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0297217070
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0844767060
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0400522200
Parallel-Odd-Even-Transposition-Sort,40000,4,1.1115313880
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0007560810
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0236430210
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0010310300
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0306545100
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0022245360
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0359076990
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0070450490
Parallel-Odd-Even-Transposition-Sort,40000,4,1.1042189700
Parallel-Odd-Even-Transposition-Sort,40000,4,1.4149562670
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0645260190
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0234489650
Parallel-Odd-Even-Transposition-Sort,40000,4,1.1803463090
Parallel-Odd-Even-Transposition-Sort,40000,4,1.0620203480
Parallel-Odd-Even-Transposition-Sort,40000,4,1.5004544450
Parallel-Odd-Even-Transposition-Sort,40000,4,1.4172049960
Parallel-Odd-Even-Transposition-Sort,40000,8,1.0832783080
Parallel-Odd-Even-Transposition-Sort,40000,8,1.0862710170
Parallel-Odd-Even-Transposition-Sort,40000,8,0.9208660260
Parallel-Odd-Even-Transposition-Sort,40000,8,0.9122044240
